layer,pair,n_points,break_date,shift,shift_se,shift_ci_low,shift_ci_high,centre,level_at_centre,slope_per_century,level_no_break,slope_no_break_per_century,rmse_no_break,sup_wald,p_value,overdispersion,q_value,has_break
sector half-centuries,Administration & Law + Sport & Games,11,1500.0,-1.4603693235088295,0.6076342300850881,-2.6513324144756023,-0.269406232542057,1650.0,0.8009618958397924,0.1348254543589673,-0.3540282277888516,0.0006229800342100579,0.6802438476219763,5.776182958216005,0.16391804097951024,1.3207730381317078,0.26038980509745124,False
sector half-centuries,Big business + Academia,11,1750.0,-0.8121631063790965,0.21093103672013896,-1.2255879383505688,-0.39873827440762416,1650.0,-1.3062129076902185,0.5403582421333238,-1.4871141183437258,0.27463859899635873,0.3930359945488152,14.825369965748642,0.027486256871564217,2.574663261561403,0.1191071131101116,False
sector half-centuries,Big business + Culture (core),11,1750.0,-0.29275981108960897,0.1212313421414787,-0.5303732416869072,-0.055146380492310715,1650.0,-0.6835974890787654,-0.01788127335600807,-0.7457462402351183,-0.11633883083703078,0.19433999330978122,5.831672010245146,0.20689655172413793,1.3364621427273722,0.2881773399014778,False
sector half-centuries,Big business + Culture (periphery),11,1700.0,-1.0471189876084852,0.2511735376978626,-1.5394191214962958,-0.5548188537206745,1650.0,-0.6865435467081072,0.4418287647247989,-1.2359739901900195,0.2276521076698778,0.5608132552084727,17.379781195677293,0.019490254872563718,1.789100733712518,0.1191071131101116,False
sector half-centuries,Big business + Exploration & Invention,11,1650.0,-0.7751523947019235,0.43296612143855906,-1.6237659927214994,0.07346120331765216,1650.0,1.7543822260030486,0.18785981732081963,1.229807267353213,0.07038711757176667,0.4693577479127428,3.2052828197626497,0.48425787106446777,2.3909588557014203,0.5300266533399967,False
sector half-centuries,Big business + Small business,11,1650.0,0.6504741350284186,0.1683228440908519,0.32056136061034884,0.9803869094464883,1650.0,1.3748614829236818,-0.6233555801519902,1.7834225357421403,-0.49945791756513325,0.3577121627579191,14.933924220388182,0.026486756621689155,2.3320019607282627,0.1191071131101116,False
sector half-centuries,Big business + Sport & Games,11,1500.0,-1.315304825268772,0.5204679651158838,-2.3354220368959044,-0.2951876136416398,1650.0,0.9084379043514266,0.8001361264221001,0.1328440169608895,0.5672065625224112,0.6168207140583001,6.3865279792263445,0.14142928535732133,4.627558015485774,0.23981487517111008,False
sector half-centuries,Culture (core) + Culture (periphery),11,1700.0,0.6656142130451641,0.15060414499066194,0.37043008886346673,0.9607983372268615,1650.0,1.656678550941349,-0.39994377767803635,1.9376932370147253,-0.23615614376848523,0.2251715717805691,19.533106782745847,0.015492253873063468,7.4562682291425695,0.1191071131101116,False
sector half-centuries,Culture (core) + Sport & Games,11,1750.0,-0.671754972765742,0.34627147148184123,-1.3504470568701508,0.006937111338666813,1650.0,0.8825906285393764,-0.28555737290143135,0.6557781420981201,-0.4710706039884137,0.424247503828401,3.763469104397373,0.3873063468265867,2.4008777692823844,0.46476761619190404,False
sector half-centuries,Culture (periphery) + Sport & Games,11,1750.0,-1.9245187059342157,0.4273412943866614,-2.762107642932072,-1.0869297689363595,1650.0,0.1228059031533821,0.5705328337168678,-0.83188917441981,0.17098817976472763,0.8881039335981189,20.281242186386436,0.010994502748625687,2.220793266509242,0.10719640179910045,False
sector half-centuries,Exploration & Invention + Culture (core),11,1700.0,0.9385327987932867,0.16546587296824955,0.6142196877755175,1.2628459098110558,1650.0,-0.9194963214287915,-0.5853416098417601,-0.5017205367975265,-0.34875111940770465,0.25986447324673834,32.17229476588641,0.005497251374312844,1.982189671881282,0.08575712143928035,False
sector half-centuries,Exploration & Invention + Culture (periphery),11,1600.0,1.295148111116193,0.27387231765737285,0.7583583685077423,1.8319378537246438,1650.0,-0.0796541287102796,-0.8720799471453657,0.7387999181015285,-0.6453937134289578,0.5814772852030272,22.363645475346786,0.00849575212393803,2.344265767662338,0.10580424073677448,False
sector half-centuries,Exploration & Invention + Sport & Games,11,1500.0,1.067422677056406,0.6617927835545211,-0.2296911787104554,2.3645365328232675,1650.0,-0.9426621593164926,0.35204785037996317,-0.4120985867823373,0.5825637325988133,1.295839438265398,2.601529744554192,0.4217891054472764,1.894131125244004,0.4855366434429844,False
sector half-centuries,Kinship + Academia,11,1700.0,2.0536647895919082,0.722889882615035,0.6368006196664397,3.4705289595173765,1650.0,-1.5696797360263226,-0.2996781032574755,-0.6415827826576396,0.23703242576197722,1.0182537989742924,8.07076721647243,0.11794102948525736,8.190641637766193,0.21484606533942333,False
sector half-centuries,Kinship + Big business,11,1650.0,0.21016119606081501,0.15861252820464442,-0.10071935922028802,0.5210417513419181,1650.0,-0.0344810205009548,0.0653872942709183,0.08794708517929452,0.10839390969220683,0.24271867639571418,1.7556182533931466,0.7786106946526736,1.0,0.7887225218559551,False
sector half-centuries,Kinship + Culture (core),11,1650.0,0.571180567788067,0.2235951605187352,0.13293405317134604,1.009427082404788,1650.0,-0.40352256973068656,0.11085863007879063,-0.1290332264278053,0.2447767700560642,0.2476440006268898,6.52562403246011,0.17891054472763618,3.392394974254558,0.2683658170914543,False
sector half-centuries,Kinship + Culture (periphery),11,1600.0,1.4061577567340289,0.5596294583484538,0.30928401837105945,2.503031495096998,1650.0,-1.6237916362755997,-0.2787573421851545,-0.7140201239970584,-0.036907703710685434,0.872119144654509,6.313453109062987,0.19740129935032483,3.130017707605517,0.28513521017269144,False
sector half-centuries,Kinship + Exploration & Invention,11,1750.0,0.6797343620934747,0.5067239904885826,-0.3134446592641472,1.6729133834510965,1650.0,-0.7416352749517725,-0.19623524909744397,-0.5510144565781091,0.024656904008872077,0.42559315154030447,1.7994323246170147,0.7561219390304847,2.4407717648830114,0.7760198847944448,False
sector half-centuries,Kinship + Small business,11,1500.0,0.8385229005182762,0.3104714369869937,0.22999888402376856,1.4470469170127838,1650.0,-1.6010156654027334,-0.27868364613021945,-0.9367661938368378,-0.17596742725706938,0.31427123950164304,7.29434923380216,0.1634182908545727,1.7080364963399153,0.26038980509745124,False
sector half-centuries,Kinship + Sport & Games,11,1750.0,-0.8400131777095047,0.35681138043399946,-1.5393634833601437,-0.14066287205886574,1650.0,0.45236813625927785,0.7331239891648869,0.13168702192007517,0.5144609754299143,0.5556782352342169,5.542360909129116,0.20189905047476261,1.9660457454370788,0.2863295624914815,False
sector half-centuries,Military + Academia,11,1750.0,0.7129163469628976,0.2456723950819372,0.23139845260230074,1.1944342413234945,1650.0,-1.5995919045212244,0.1731500632764129,-1.4852719230792888,0.43258321257369436,0.46926670313232466,8.421014719637533,0.1184407796101949,3.6277541664112958,0.21484606533942333,False
sector half-centuries,Military + Big business,11,1650.0,-2.028389994097744,0.5666506164255075,-3.1390252022917386,-0.9177547859037491,1650.0,0.06867151781022565,0.7573902334081274,-1.1413436911537453,0.3838372839692827,0.8529369632223247,12.813630254194633,0.03648175912043978,3.9133714032430165,0.12372074832149141,False
sector half-centuries,Military + Culture (core),11,1700.0,1.4491721311565606,0.4855451228023842,0.49750369046388754,2.400840571849234,1650.0,-1.644957604554004,-0.3525438821151247,-1.0099398789286664,0.02262313675067911,0.516413411905733,8.908011212208338,0.09995002498750624,6.450541534087862,0.20516057760593387,False
sector half-centuries,Military + Culture (periphery),11,1750.0,0.5572894221809975,0.17945735696309925,0.20555300253332298,0.9090258418286721,1650.0,-2.2357997895215167,-0.06134941450237601,-2.1096559104461288,0.12425227598444737,0.35811614641585127,9.643597269576832,0.08245877061469266,1.1784084912614825,0.17866066966516744,False
sector half-centuries,Military + Exploration & Invention,11,1750.0,0.7397445170695278,0.33073527914178297,0.09150336995163322,1.3879856641874224,1650.0,1.3003998007834958,-0.4910339746016089,1.4510126475120875,-0.2273852201351032,0.7388697969207175,5.002677003074339,0.2783608195902049,4.990906374730206,0.35019586980703205,False
sector half-centuries,Military + Kinship,11,1700.0,0.4963239922650768,0.3025374614224942,-0.09664943212301186,1.0892974166531655,1650.0,-0.1273403899196071,-0.20306141688226365,0.05360401790065936,-0.04751662894044939,0.35099590635153827,2.691362656053596,0.5957021489255372,3.0102365217655964,0.6279022650836743,False
sector half-centuries,Military + Nobility,11,1750.0,0.5567038845985938,0.20217406313276798,0.16044272085836853,0.952965048338819,1650.0,1.2460831723245216,0.0073926613952213435,1.363417890023785,0.14457038690743654,0.2160078393932636,7.582241710308271,0.13543228385807096,5.848609083912391,0.2347492920206563,False
sector half-centuries,Military + Religion,11,1550.0,-1.6746426744333553,0.483531354664577,-2.622364129575926,-0.7269212192907845,1650.0,-0.718668443230686,0.7994627942331684,-1.831182518037078,0.5226033083057416,0.7110206161068189,11.994855641291817,0.06096951524237881,3.045613431082016,0.15852073963018493,False
sector half-centuries,Military + Small business,11,1600.0,-2.0517387821675976,0.7924433016678983,-3.604927653436678,-0.49854991089851697,1650.0,-0.22314987695748706,0.9651482609944886,-1.657560860868488,0.6800794779869092,0.9590419033802915,6.703594526233998,0.17191404297851073,4.735206961307328,0.262927359849487,False
sector half-centuries,Military + Sport & Games,11,1750.0,1.2406274823054526,0.546625206879927,0.16924207682079562,2.3120128877901096,1650.0,0.6046966429259911,-0.18269392981126667,1.1819502818652392,0.10459703841796206,0.7515733272053341,5.151141564115482,0.2433783108445777,3.6165011827913878,0.3273018663082252,False
sector half-centuries,Nobility + Academia,11,1600.0,-0.3171736146395604,0.2554867334893619,-0.8179276122787097,0.1835803829995889,1650.0,-1.7680994452656218,0.5138039700253644,-1.9434779436276162,0.4433719981514909,0.22959286422731817,1.541194306035579,0.8335832083958021,1.5217683843259036,0.8335832083958021,False
sector half-centuries,Nobility + Big business,11,1700.0,-1.0100990423123737,0.5426511973364635,-2.073695389091842,0.053497304467094775,1650.0,-0.4386531822239149,0.5674382462073733,-0.7549322185324813,0.254221840965566,0.4352702518019068,3.4648655540299367,0.45327336331834084,2.8191837974625416,0.5123959759250809,False
sector half-centuries,Nobility + Culture (core),11,1700.0,0.4367808745840641,0.1813214562028507,0.08139082042647677,0.7921709287416514,1650.0,-1.362654871970539,0.18784849914306123,-1.216630481943495,0.31945547546812936,0.17404886386556956,5.802682798278094,0.23338330834582707,1.978444990164933,0.31936663247323704,False
sector half-centuries,Nobility + Culture (periphery),11,1650.0,1.41485697475028,0.46981301139021836,0.49402347242545197,2.335690477075108,1650.0,-2.543535395940685,-0.1685974581067664,-1.8050276312013849,0.17565013770445562,0.6999422229516329,9.069325716903169,0.09295352323838081,2.448189729406195,0.19595607601604603,False
sector half-centuries,Nobility + Exploration & Invention,11,1700.0,0.9886298665749332,0.2027404000539781,0.5912586824691362,1.3860010506807303,1650.0,-1.9665391335169677,-0.4353717260773937,-1.554096226499162,-0.1550397326723812,0.30069302085517946,23.778631385121482,0.009495252373813094,1.0,0.10580424073677448,False
sector half-centuries,Nobility + Kinship,11,1550.0,-0.5724140614054718,0.17539577252444283,-0.9161897755533797,-0.22863834725756388,1650.0,2.125308075700143,0.41697590317031724,1.7592410161888234,0.2676598056533394,0.20834744788833223,10.65080281162719,0.0769615192403798,5.30818290583351,0.1715142428785607,False
sector half-centuries,Nobility + Small business,11,1650.0,0.3313550128203037,0.2220517113175893,-0.10386634136217132,0.7665763670027788,1650.0,-1.4092279908351535,-0.186944377734264,-1.2494317082052373,-0.09025011081160793,0.19247004133907528,2.226787840017817,0.6741629185407296,1.129112383219797,0.7011294352823588,False
sector half-centuries,Nobility + Sport & Games,11,1500.0,-1.8098878706784993,1.041299000284802,-3.850833911236711,0.2310581698797125,1650.0,1.1685360841954375,0.5260854370285715,-0.05082874746715973,0.2628616486672945,0.5625615376450438,3.0210119013519794,0.496751624187906,2.2317027711007036,0.5307757080363927,False
sector half-centuries,Politics + Academia,11,1550.0,-1.832602664403916,0.33405105486662595,-2.487342731942503,-1.1778625968653291,1650.0,0.08224927814130191,0.6640832479081216,-1.3827225833962749,0.5008370286583854,0.9839328536375412,30.096149274508775,0.00399800099950025,6.852424571139432,0.08575712143928035,False
sector half-centuries,Politics + Administration & Law,11,1700.0,-0.6223326630631084,0.1722327256983468,-0.9599088054318681,-0.2847565206943487,1650.0,1.3167431148715594,0.40646666580418883,0.9389895876462087,0.28845464742894616,0.4062365763515772,13.05611123997556,0.027486256871564217,10.002307098186753,0.1191071131101116,False
sector half-centuries,Politics + Big business,11,1650.0,-0.5434056141052716,0.16268092960704322,-0.8622602361350762,-0.22455099207546686,1650.0,1.216790083368229,0.019941372299427815,0.8135537490711827,-0.05039234260828643,0.3206369403741214,11.157706957208795,0.06446776611694154,3.2227079412738013,0.16182817682068057,False
sector half-centuries,Politics + Culture (core),11,1600.0,-0.6005520994958131,0.18443971779527618,-0.9620539463745544,-0.2390502526170718,1650.0,-1.4720921212546025,0.18801972157515057,-1.8811839566823385,0.10160283234670177,0.38411731853294273,10.602114277279401,0.07246376811594203,2.528339067974116,0.16624040920716113,False
sector half-centuries,Politics + Culture (periphery),11,1750.0,1.6914948679011945,0.4918603852906784,0.7274485127314649,2.655541223070924,1650.0,-1.9237464966630098,-0.2890818434299883,-1.0084084906587176,0.05718895439179146,1.36108802859016,11.826539253704645,0.04247876061969016,7.728895506667239,0.12743628185907047,False
sector half-centuries,Politics + Exploration & Invention,11,1650.0,-2.2171340511983373,0.5191466582668653,-3.2346615014013933,-1.1996066009952813,1650.0,0.6985605545338347,0.33110816361205814,-0.4453826777216777,-0.1755960874349747,0.5916284786168368,18.239115702483417,0.015992003998001,6.148927613689999,0.1191071131101116,False
sector half-centuries,Politics + Kinship,11,1700.0,-0.7407908414409035,0.26901000337395425,-1.2680504480538537,-0.2135312348279531,1650.0,-0.04237219137496662,0.2332307152346102,-0.318926760338593,0.012898800612126088,0.23672050894583896,7.583232106385584,0.1469265367316342,4.816965641730482,0.24383552904398867,False
sector half-centuries,Politics + Military,11,1700.0,-0.5746239362576749,0.28212459969818454,-1.1275881516661166,-0.021659720849233288,1650.0,0.9669045067081833,0.17544914044495943,0.7264290616745548,0.01272176264824055,0.2456693507705858,4.148446693063172,0.3553223388305847,10.714435226660246,0.4373125937031484,False
sector half-centuries,Politics + Nobility,11,1650.0,-0.5761036281011792,0.19847043815039833,-0.96510568687596,-0.1871015693263985,1650.0,0.6163098795667161,0.049596259798864346,0.35084271171446463,-0.12412612199310549,0.19634953179802195,8.425769295762118,0.11444277861069466,4.788979002713416,0.21484606533942333,False
sector half-centuries,Politics + Religion,11,1700.0,-0.3887378021374971,0.16869170680046872,-0.7193735474664158,-0.05810205680857844,1650.0,-0.31598953518134193,0.1253677985013272,-0.45209420273193746,0.005559287863674865,0.17489750774198778,5.310385937860961,0.2588705647176412,2.868170765899356,0.33420994420822375,False
sector half-centuries,Politics + Small business,11,1550.0,-1.4299847627741318,0.6355021518518275,-2.6755689804037135,-0.18440054514455007,1650.0,0.9519091685631089,0.4423292320992091,-0.18309904390361853,0.2974008382932559,0.6379904960384751,5.063242975149479,0.2613693153423288,7.66228031756349,0.33420994420822375,False
sector half-centuries,Politics + Sport & Games,11,1650.0,-1.6509510912541936,0.5118164605225992,-2.6541113538784877,-0.6477908286298992,1650.0,-0.7631738836981111,0.7724759876377676,-1.7423738603622976,0.4838538595123087,0.3841590959314161,10.404948071233996,0.049475262368815595,2.2489681904082657,0.14292853573213393,False
sector half-centuries,Religion + Academia,11,1750.0,-0.2874023877088257,0.12317308154737612,-0.5288216275416828,-0.04598314787596852,1650.0,1.4548890998940684,0.02012431543774117,1.3843399432499919,-0.06869132273750254,0.13523337725050577,5.444388779581385,0.25987006496751625,3.903251391262169,0.33420994420822375,False
sector half-centuries,Religion + Big business,11,1750.0,-0.39375122843161653,0.2093759614118575,-0.8041281127988572,0.01662565593562415,1650.0,-2.389259263304527,0.35815913198902716,-2.5593632903090815,0.2674372895358842,0.38005485644213877,3.536634720778555,0.41829085457271364,1.0,0.4855366434429844,False
sector half-centuries,Religion + Culture (core),11,1550.0,0.6920282414979216,0.35729300358818833,-0.00826604553492749,1.3923225285307708,1650.0,0.17527795585483197,-0.3153197489033458,0.6345765480795365,-0.19127296365830587,0.3248510234299005,3.7514452487268892,0.42328835582208896,7.5877709382799665,0.4855366434429844,False
sector half-centuries,Religion + Culture (periphery),11,1700.0,2.092129961047677,0.8323137669598261,0.46079497780641776,3.723464944288936,1650.0,-1.3101474567972484,-0.8061382483950451,-0.5146674673782745,-0.18385945820307242,0.7868050959277935,6.3183424633214935,0.1904047976011994,5.856487716280921,0.2802183813753501,False
sector half-centuries,Religion + Exploration & Invention,11,1500.0,3.5680612783959798,0.8385932122852229,1.9244185823169428,5.211703974475016,1650.0,-4.2508382871948704,-0.5308237264940502,-1.6220190948133104,0.09472089898186603,0.9493348457316685,18.103474022143892,0.01999000499750125,5.041211306486058,0.1191071131101116,False
sector half-centuries,Religion + Kinship,11,1700.0,0.9735562279833105,0.2735641081062992,0.4373705760949641,1.5097418798716569,1650.0,-0.6013876184638053,0.048683593185060825,-0.23669315549194564,0.341164777485281,0.2558795447124684,12.664960654522963,0.05297351324337831,3.1974064609487183,0.14756907260655389,False
sector half-centuries,Religion + Nobility,11,1550.0,-0.4863191880754137,0.1823233461239426,-0.8436729464783412,-0.1289654296724862,1650.0,-0.5432567991701457,0.21196630881542977,-0.8520978598834152,0.08258477614665452,0.21169251417858778,7.114727078735084,0.16691654172913542,1.7617818447232776,0.26038980509745124,False
sector half-centuries,Religion + Small business,11,1600.0,0.6231007804681358,0.29861477353960014,0.037815824330519554,1.208385736605752,1650.0,-0.842622121706283,-0.2954892056570632,-0.4866190185695208,-0.1494851311108132,0.27143348939419026,4.354055999755356,0.3588205897051474,2.1348675550809406,0.4373125937031484,False
sector half-centuries,Religion + Sport & Games,11,1750.0,2.122508892659814,0.6113644399829248,0.9242345902932814,3.3207831950263467,1650.0,-0.08725034684595777,-0.5736781998488063,1.068553464285388,-0.15150081121627898,1.3513910983791726,12.053098014014815,0.05547226386806597,3.2251866216259293,0.1492012614382464,False
sector half-centuries,Small business + Academia,11,1750.0,-0.519031062654094,0.06602422387159372,-0.6484385414424177,-0.38962358386577034,1650.0,0.4544789341244684,0.06808066292650504,0.3602657712937078,-0.11232383971493654,0.21686887022790824,61.79880690922955,0.0004997501249375312,3.050067655878316,0.019490254872563718,True
sector half-centuries,Small business + Culture (core),11,1750.0,-0.5479789999760893,0.07401976179128295,-0.6930577330870039,-0.40290026686517477,1650.0,0.6879765258448125,-0.014853072198254349,0.5914930762816134,-0.20417022254134587,0.2166561175409445,54.80655000404811,0.0004997501249375312,3.7747181720679754,0.019490254872563718,True
sector half-centuries,Small business + Culture (periphery),11,1600.0,1.5176673258164037,0.396752387294829,0.740032646718539,2.2953020049142685,1650.0,0.15566471978890298,-1.0236680573465697,1.12401998212634,-0.7468479267311524,0.5001104156830879,14.632349677534554,0.026986506746626688,5.494826235133544,0.1191071131101116,False
sector half-centuries,Small business + Exploration & Invention,11,1700.0,1.168389344640285,0.3530567917417685,0.4763980328264188,1.8603806564541514,1650.0,0.4158050558961223,-0.47383772890379194,1.0324364287189858,-0.20416421672539084,1.2364189224015183,10.951813374000148,0.06746626686656672,3.4252609793119038,0.16182817682068057,False
sector half-centuries,Small business + Sport & Games,11,1500.0,1.6091610663361737,0.9542300079308339,-0.2611297492082607,3.479451881880608,1650.0,-1.6402176848185306,-0.022007570744199567,-0.6661112986527566,0.25609798481775403,1.19690341032198,2.8437596838594033,0.47476261869065467,2.7706854993991796,0.5290212036838723,False
